case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit
ผบ.1428/2563|6/42|นนทบุรี 2/2565 - 1|96 - 1|ห้องชุด|0|0|26.07|1152294.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|701|3218|92/173|1  02/12/2564 งดขาย 02/12/2564|2  23/12/2564 งดขาย 23/12/2564|3  13/01/2565 งดขาย 13/01/2565|4  03/02/2565 งดขาย 03/02/2565|5  24/02/2565 งดขาย 24/02/2565|6  17/03/2565 งดขาย 17/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1428&law_suit_year=2563&Law_Court_ID=701&deed_no=3218&addrno=92/173|2022-03-09 14:23:18.325113|13.83702673|100.50459957|8000
พ.1294/2562|6/43|นนทบุรี 2/2565 - 1|97 - 1|ที่ดินว่างเปล่า|0|0|49.0|686000.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|101|246577|-|1  02/12/2564 โจทก์แถลงงดขาย 02/12/2564|2  23/12/2564 โจทก์แถลงงดขาย 23/12/2564|3  13/01/2565 โจทก์แถลงงดขาย 13/01/2565|4  03/02/2565 งดขาย 03/02/2565|5  24/02/2565 งดขาย 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.1294&law_suit_year=2562&Law_Court_ID=101&deed_no=246577&addrno=-|2022-03-09 14:23:22.056066|13.89333948|100.49860592|nodetail
ผบ.811/2557|6/44|นนทบุรี 2/2565 - 1|98 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.0|1359500.0|มหาสวัสดิ์|บางกรวย|นนทบุรี|101|30667|119/102|1  02/12/2564 ขายได้ 02/12/2564|2  23/12/2564 ขายได้ 02/12/2564|3  13/01/2565 ขายได้ 02/12/2564|4  03/02/2565 ขายได้ 02/12/2564|5  24/02/2565 ขายได้ 02/12/2564|6  17/03/2565 ขายได้ 02/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.811&law_suit_year=2557&Law_Court_ID=101&deed_no=30667&addrno=119/102|2022-03-09 14:23:25.858923|13.8087399|100.42035667|25000
ผบ.811/2557|6/45|นนทบุรี 2/2565 - 1|98 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|14.0|1359500.0|มหาสวัสดิ์|บางกรวย|นนทบุรี|101|22848|119/102|1  02/12/2564 ขายได้ 02/12/2564|2  23/12/2564 ขายได้ 02/12/2564|3  13/01/2565 ขายได้ 02/12/2564|4  03/02/2565 ขายได้ 02/12/2564|5  24/02/2565 ขายได้ 02/12/2564|6  17/03/2565 ขายได้ 02/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.811&law_suit_year=2557&Law_Court_ID=101&deed_no=22848&addrno=119/102|2022-03-09 14:23:28.899597|13.80876422|100.42032632|nodetail
ผบ.2599/2562|6/46|นนทบุรี 2/2565 - 1|99 - 1|ห้องชุด|0|0|28.92|1900044.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|101|8843|159/382|1  02/12/2564 งดขายไม่มีผู้สู้ราคา 02/12/2564|2  23/12/2564 งดขายไม่มีผู้สู้ราคา 23/12/2564|3  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|4  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|5  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2599&law_suit_year=2562&Law_Court_ID=101&deed_no=8843&addrno=159/382|2022-03-09 14:23:32.277241|13.87091083|100.46969054|
ผบ.4971/2558|6/47|นนทบุรี 2/2565 - 1|100 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.0|740320.0|พิมลราช|บางบัวทอง|นนทบุรี|121|87596|164/477|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 งดขายไม่มีผู้สู้ราคา 23/12/2564|3  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|4  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|5  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4971&law_suit_year=2558&Law_Court_ID=121&deed_no=87596&addrno=164/477|2022-03-09 14:23:37.291007|13.91359734|100.39822721|20000
พ.2763/2562|6/48|นนทบุรี 2/2565 - 1|101 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.4|1041165.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|113032|65/101|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 งดขายส่งประกาศมิชอบ 23/12/2564|3  13/01/2565 ขายได้ 13/01/2565|4  03/02/2565 ขายได้ 13/01/2565|5  24/02/2565 ขายได้ 13/01/2565|6  17/03/2565 ขายได้ 13/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.2763&law_suit_year=2562&Law_Court_ID=101&deed_no=113032&addrno=65/101|2022-03-09 14:23:40.015530|13.84539769|100.36986716|25000
ผบ.7386/2561|6/49|นนทบุรี 2/2565 - 1|102 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.8|1576475.0|บางไผ่|เมืองนนทบุรี|นนทบุรี|121|237853|99/269|1  02/12/2564 ถอนการยึด 02/12/2564|2  23/12/2564 ถอนการยึด 23/12/2564|3  13/01/2565 ถอนการยึด 13/01/2565|4  03/02/2565 ถอนการยึด 03/02/2565|5  24/02/2565 ถอนการยึด 24/02/2565|6  17/03/2565 ถอนการยึด 17/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7386&law_suit_year=2561&Law_Court_ID=121&deed_no=237853&addrno=99/269|2022-03-09 14:23:44.591807|13.81495541|100.49231266|30000
ผบ.5114/2561|6/50|นนทบุรี 2/2565 - 1|103 - 1|ห้องชุด|0|0|32.0|524800.0|สวนใหญ่|เมืองนนทบุรี|นนทบุรี|121|12580|160/104|1  02/12/2564 งดขายไม่มีผู้สู้ราคา 02/12/2564|2  23/12/2564 งดขายไม่มีผู้สู้ราคา 23/12/2564|3  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|4  03/02/2565 ขายได้ 03/02/2565|5  24/02/2565 ขายได้ 03/02/2565|6  17/03/2565 ขายได้ 03/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5114&law_suit_year=2561&Law_Court_ID=121&deed_no=12580&addrno=160/104|2022-03-09 14:23:51.573571|13.83717029|100.49645604|36500
ผบ.6386/2561|7/1|นนทบุรี 2/2565 - 1|104 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|51.5|2753750.0|บางคูเวียง|บางกรวย|นนทบุรี|121|19895|98/6|1  02/12/2564 ถอนการยึด 02/12/2564|2  23/12/2564 ถอนการยึด 23/12/2564|3  13/01/2565 ถอนการยึด 13/01/2565|4  03/02/2565 ถอนการยึด 03/02/2565|5  24/02/2565 ถอนการยึด 24/02/2565|6  17/03/2565 ถอนการยึด 17/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6386&law_suit_year=2561&Law_Court_ID=121&deed_no=19895&addrno=98/6|2022-03-09 14:24:10.273489|13.81289417|100.41893324|25000
มย.14/2562|7/2|นนทบุรี 2/2565 - 1|105 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|61.2|1965600.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|126393|14/2688|1  02/12/2564 งดขาย 02/12/2564|2  23/12/2564 งดขาย 23/12/2564|3  13/01/2565 งดขาย 13/01/2565|4  03/02/2565 งดขาย 03/02/2565|5  24/02/2565 งดขาย 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%C1%C2.14&law_suit_year=2562&Law_Court_ID=101&deed_no=126393&addrno=14/2688|2022-03-09 14:24:14.390891|13.93588322|100.40438138|18000
ผบ.240/2560|7/3|นนทบุรี 2/2565 - 1|106 - 1|ห้องชุด|0|0|38.44|2655677.5|บ้านใหม่|ปากเกร็ด|นนทบุรี|604|27091|303/701|1  02/12/2564 เจ้าพนักงานงดขาย 02/12/2564|2  23/12/2564 เจ้าพนักงานงดขาย 23/12/2564|3  13/01/2565 เจ้าพนักงานงดขาย 13/01/2565|4  03/02/2565 เจ้าพนักงานงดขาย 03/02/2565|5  24/02/2565 เจ้าพนักงานงดขาย 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.240&law_suit_year=2560&Law_Court_ID=604&deed_no=27091&addrno=303/701|2022-03-09 14:24:20.273176|13.93979388|100.54794072|24000
ผบ.240/2560|7/4|นนทบุรี 2/2565 - 1|106 - 1|ห้องชุด|0|0|67.03|2655677.5|บ้านใหม่|ปากเกร็ด|นนทบุรี|604|27091|303/702|1  02/12/2564 เจ้าพนักงานงดขาย 02/12/2564|2  23/12/2564 เจ้าพนักงานงดขาย 23/12/2564|3  13/01/2565 เจ้าพนักงานงดขาย 13/01/2565|4  03/02/2565 เจ้าพนักงานงดขาย 03/02/2565|5  24/02/2565 เจ้าพนักงานงดขาย 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.240&law_suit_year=2560&Law_Court_ID=604&deed_no=27091&addrno=303/702|2022-03-09 14:24:24.388326|13.93979388|100.54794072|24000
ผบ.2500/2556|7/5|นนทบุรี 2/2565 - 1|107 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|60.0|2908000.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|85324|14/795|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 ขายได้ 23/12/2564|3  13/01/2565 ขายได้ 23/12/2564|4  03/02/2565 ขายได้ 23/12/2564|5  24/02/2565 ขายได้ 23/12/2564|6  17/03/2565 ขายได้ 23/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2500&law_suit_year=2556&Law_Court_ID=101&deed_no=85324&addrno=14/795|2022-03-09 14:24:29.787495|13.93655017|100.40619513|18000
ผบ.8769/2562|7/6|นนทบุรี 2/2565 - 1|108 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1299200.0|บางไผ่|เมืองนนทบุรี|นนทบุรี|121|247081|25/315|1  02/12/2564 ขายได้ 02/12/2564|2  23/12/2564 ขายได้ 02/12/2564|3  13/01/2565 ขายได้ 02/12/2564|4  03/02/2565 ขายได้ 02/12/2564|5  24/02/2565 ขายได้ 02/12/2564|6  17/03/2565 ขายได้ 02/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8769&law_suit_year=2562&Law_Court_ID=121&deed_no=247081&addrno=25/315|2022-03-09 14:24:34.095726|13.82406231|100.49611416|28000
ผบ.780/2560|7/7|นนทบุรี 2/2565 - 1|109 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1360100.0|บางบัวทอง|บางบัวทอง|นนทบุรี|413|167878|199/250|1  02/12/2564 งดขาย 02/12/2564|2  23/12/2564 งดขาย 23/12/2564|3  13/01/2565 งดขาย 13/01/2565|4  03/02/2565 งดขาย 03/02/2565|5  24/02/2565 งดขาย 24/02/2565|6  17/03/2565 งดขาย 17/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.780&law_suit_year=2560&Law_Court_ID=413&deed_no=167878&addrno=199/250|2022-03-09 14:24:39.697134|13.92970194|100.41798372|30000
ผบ.2652/2563|7/8|นนทบุรี 2/2565 - 1|110 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.6|1321040.0|ท่าทราย|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|121|190934|16/174|1  02/12/2564 ถอนการยึด 02/12/2564|2  23/12/2564 ถอนการยึด 23/12/2564|3  13/01/2565 ถอนการยึด 13/01/2565|4  03/02/2565 ถอนการยึด 03/02/2565|5  24/02/2565 ถอนการยึด 24/02/2565|6  17/03/2565 ถอนการยึด 17/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2652&law_suit_year=2563&Law_Court_ID=121&deed_no=190934&addrno=16/174|2022-03-09 14:24:45.490417|13.87646826|100.53518412|28000
ผบ.2210/2560|7/9|นนทบุรี 2/2565 - 1|111 - 1|ห้องชุด|0|0|30.39|1124430.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|402|8805|184/9|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 งดขายไม่มีผู้สู้ราคา 23/12/2564|3  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|4  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|5  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2210&law_suit_year=2560&Law_Court_ID=402&deed_no=8805&addrno=184/9|2022-03-09 14:25:24.151663|13.86806743|100.47255422|
ผบ.19913/2560|7/10|นนทบุรี 2/2565 - 1|112 - 1|ห้องชุด|0|0|34.95|347655.0|ปลายบาง|บางกรวย|นนทบุรี|121|51288,51292,51295,51296|152/34|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 ขายได้ 23/12/2564|3  13/01/2565 ขายได้ 23/12/2564|4  03/02/2565 ขายได้ 23/12/2564|5  24/02/2565 ขายได้ 23/12/2564|6  17/03/2565 ขายได้ 23/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.19913&law_suit_year=2560&Law_Court_ID=121&deed_no=51288,51292,51295,51296&addrno=152/34|2022-03-09 14:25:35.160124|13.81908729|100.39988949|nodetail
ผบ.20737/2561|7/11|นนทบุรี 2/2565 - 1|113 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.1|1221040.0|บางม่วง|บางใหญ่|นนทบุรี|121|100686|58/198|1  02/12/2564 ขายได้ 02/12/2564|2  23/12/2564 ขายได้ 02/12/2564|3  13/01/2565 ขายได้ 02/12/2564|4  03/02/2565 ขายได้ 02/12/2564|5  24/02/2565 ขายได้ 02/12/2564|6  17/03/2565 ขายได้ 02/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.20737&law_suit_year=2561&Law_Court_ID=121&deed_no=100686&addrno=58/198|2022-03-09 14:25:42.398342|13.84611123|100.41924545|20000
ผบ.3366/2562|7/12|นนทบุรี 2/2565 - 1|114 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|22.1|1246600.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|127853|161/78|1  02/12/2564 งดขายส่งประกาศมิชอบ 02/12/2564|2  23/12/2564 งดขายไม่มีผู้สู้ราคา 23/12/2564|3  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|4  03/02/2565 ขายได้ 03/02/2565|5  24/02/2565 ขายได้ 03/02/2565|6  17/03/2565 ขายได้ 03/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3366&law_suit_year=2562&Law_Court_ID=101&deed_no=127853&addrno=161/78|2022-03-09 14:25:49.405110|13.90217909|100.43060011|22000
ผบ.2050/2562|7/13|นนทบุรี 2/2565 - 1|115 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.0|1160452.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|101|230787|37/117|1  02/12/2564 งดขาย 02/12/2564|2  23/12/2564 งดขาย 23/12/2564|3  13/01/2565 งดขาย 13/01/2565|4  03/02/2565 งดขาย 03/02/2565|5  24/02/2565 งดขาย 24/02/2565|"6  17/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2050&law_suit_year=2562&Law_Court_ID=101&deed_no=230787&addrno=37/117|2022-03-09 14:25:58.788993|13.87746208|100.53695163|35000
พ.39/2554|7/14|นนทบุรี 2/2565 - 1|117 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.2|948680.0|เสาธงหิน|บางใหญ่(บางบัวทอง)|นนทบุรี|201|37545|54/90|1  02/12/2564 ขายได้ 02/12/2564|2  23/12/2564 ขายได้ 02/12/2564|3  13/01/2565 ขายได้ 02/12/2564|4  03/02/2565 ขายได้ 02/12/2564|5  24/02/2565 ขายได้ 02/12/2564|6  17/03/2565 ขายได้ 02/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.39&law_suit_year=2554&Law_Court_ID=201&deed_no=37545&addrno=54/90|2022-03-09 14:26:02.414066|13.86936771|100.4167968|18000
