case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eval_unit_price|eva_unit
ผบ.6538/2563|4/19|นนทบุรี 10/2565 - 1|181 - 1|ห้องชุด|0|0|169.12|5929577.5|บางตลาด|ปากเกร็ด|นนทบุรี|13|30966,30967,30144,30145,42347|39/961|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6538&law_suit_year=2563&Law_Court_ID=013&deed_no=30966,30967,30144,30145,42347&addrno=39/961|2022-02-09 22:09:55.035041|13.89610272|100.52276229||nodetail
ผบ.1125/2563|4/20|นนทบุรี 10/2565 - 1|182 - 1|ห้องชุด|0|0|26.83|1142958.0|บางรักใหญ่(บางไผ่)|บางบัวทอง|นนทบุรี|703|2034,7774,165677|95/13|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1125&law_suit_year=2563&Law_Court_ID=703&deed_no=2034,%207774,%20165677&addrno=95/13|2022-02-09 22:09:58.054892|13.87798971|100.44731537||12500
ผบ.2081/2557|4/21|นนทบุรี 10/2565 - 1|183 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|45.2|1975001.0|พิมลราช|บางบัวทอง|นนทบุรี|101|201627|216/183|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2081&law_suit_year=2557&Law_Court_ID=101&deed_no=201627&addrno=216/183|2022-02-09 22:10:00.750622|13.93798745|100.35135991||nodetail
ผบ.598/2563|4/22|นนทบุรี 10/2565 - 1|184 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|42.5|2059000.0|ศาลากลาง|บางกรวย|นนทบุรี|101|39151|57/415|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.598&law_suit_year=2563&Law_Court_ID=101&deed_no=39151&addrno=57/415|2022-02-09 22:10:07.199329|13.81106496|100.38886226||22000
ผบ.14376/2563|4/23|นนทบุรี 10/2565 - 1|185 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|937815.0|ละหาร|บางบัวทอง|นนทบุรี|121|106381|88/210|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.14376&law_suit_year=2563&Law_Court_ID=121&deed_no=106381&addrno=88/210|2022-02-09 22:10:10.296090|13.92480699|100.43539606||18000
ผบ.7656/2562|4/24|นนทบุรี 10/2565 - 1|186 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1405800.0|ไทรน้อย|ไทรน้อย|นนทบุรี|121|23787|17/399|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7656&law_suit_year=2562&Law_Court_ID=121&deed_no=23787&addrno=17/399|2022-02-09 22:10:16.051508|13.97342304|100.32682777||15000
ผบ.6529/2562|4/25|นนทบุรี 10/2565 - 1|187 - 1|ห้องชุด|0|0|26.84|1242692.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|10|3218|92/558|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6529&law_suit_year=2562&Law_Court_ID=010&deed_no=3218&addrno=92/558|2022-02-09 22:10:20.772494|13.83702673|100.50459957||8000
ผบ.11501/2559|4/26|นนทบุรี 10/2565 - 1|188 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|26.0|1060600.0|บางรักใหญ่(บางไผ่)|บางบัวทอง|นนทบุรี|17|40224|90/106|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.11501&law_suit_year=2559&Law_Court_ID=017&deed_no=40224&addrno=90/106|2022-02-09 22:10:26.553755|13.90863355|100.3970246||17000
ผบ.7437/2556|4/27|นนทบุรี 10/2565 - 1|189 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.0|865460.0|หนองเพรางาย|ไทรน้อย|นนทบุรี|121|15320|20/127|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7437&law_suit_year=2556&Law_Court_ID=121&deed_no=15320&addrno=20/127|2022-02-09 22:10:31.815799|13.91568717|100.31942585||10000
ผบ.3183/2563|4/28|นนทบุรี 10/2565 - 1|190 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|27.9|1802031.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|167758|215/65|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3183&law_suit_year=2563&Law_Court_ID=101&deed_no=167758&addrno=215/65|2022-02-09 22:10:37.434361|13.8954683|100.43706709||25000
ย.3/2562|4/29|นนทบุรี 10/2565 - 1|191 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|58.0|2709700.0|บางเลน|บางใหญ่|นนทบุรี|101|86605|137/1|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%C2.3&law_suit_year=2562&Law_Court_ID=101&deed_no=86605&addrno=137/1|2022-02-09 22:10:43.516444|13.8507262|100.42667406||32500
ผบ.11141/2562|4/30|นนทบุรี 10/2565 - 1|192 - 1|ห้องชุด|0|0|32.84|426920.0|บางพัง(สีกัน)|ปากเกร็ด(ตลาดขวัญ)|นนทบุรี|121|134123,9375|2/74|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.11141&law_suit_year=2562&Law_Court_ID=121&deed_no=134123,9375&addrno=2/74|2022-02-09 22:10:47.062886||||
ผบE.227/2563|4/31|นนทบุรี 10/2565 - 1|193 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|28.0|684740.0|บางใหญ่|บางใหญ่|นนทบุรี|101|67692|74/89|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.227&law_suit_year=2563&Law_Court_ID=101&deed_no=67692&addrno=74/89|2022-02-09 22:10:54.124555|13.83398625|100.35732845||14000
ผบ.18323/2562|4/32|นนทบุรี 10/2565 - 1|194 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|61.6|2934700.0|พิมลราช|บางบัวทอง|นนทบุรี|121|144432|99/70|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.18323&law_suit_year=2562&Law_Court_ID=121&deed_no=144432&addrno=99/70|2022-02-09 22:11:00.423361|13.92310652|100.39547468||22000
ผบ.3862/2557|4/33|นนทบุรี 10/2565 - 1|195 - 1|ห้องชุด|0|0|24.18|1844934.0|เสาธงหิน|บางใหญ่|นนทบุรี|103|105539|189/711|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3862&law_suit_year=2557&Law_Court_ID=103&deed_no=105539&addrno=189/711|2022-02-09 22:11:06.659655|13.87681121|100.41372258||nodetail
ผบ.166/2560|4/34|นนทบุรี 10/2565 - 1|196 - 1|ห้องชุด|0|0|21.6|257040.0|บางบัวทอง|บางบัวทอง|นนทบุรี|801|110439|113/195|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.166&law_suit_year=2560&Law_Court_ID=801&deed_no=110439&addrno=113/195|2022-02-09 22:11:10.616219|13.93153094|100.42167038||21500
